"072"	"294"
"TRINITY_DN4012_c1_g2_i1"	34.6643	353.27
"TRINITY_DN4067_c4_g1_i2"	7.82928	38.2791
"TRINITY_DN4056_c0_g1_i2"	3.02021	46.3542
"TRINITY_DN4056_c0_g1_i16"	16.0917	92.272
"TRINITY_DN4033_c2_g1_i4"	53.2184	56.3184
"TRINITY_DN4005_c0_g1_i8"	39.6218	70.7814
"TRINITY_DN4068_c3_g1_i4"	4.11042	33.83
"TRINITY_DN4029_c5_g1_i1"	17.4094	113.864
"TRINITY_DN12644_c1_g1_i1"	23.5104	122.633
"TRINITY_DN12620_c0_g1_i2"	27.2413	47.2432
"TRINITY_DN12658_c0_g1_i1"	4.80662	51.0949
"TRINITY_DN37027_c2_g1_i3"	2.65832	36.2733
"TRINITY_DN54233_c1_g1_i1"	1.17432	32.0758
"TRINITY_DN610_c0_g1_i12"	1.81901	16.9654
"TRINITY_DN669_c49_g1_i1"	26.6437	69.2637
"TRINITY_DN682_c1_g1_i10"	1.0869	25.4011
"TRINITY_DN644_c4_g1_i1"	2.77124	119.194
"TRINITY_DN644_c0_g1_i37"	0.422365	34.0192
"TRINITY_DN644_c0_g1_i18"	0.433332	12.8245
"TRINITY_DN662_c1_g2_i2"	62.4767	49.8649
"TRINITY_DN3133_c9_g1_i1"	65.14	53.0474
"TRINITY_DN3191_c20_g1_i2"	1.92657	148.619
"TRINITY_DN3191_c27_g1_i13"	31.6992	69.9895
"TRINITY_DN3191_c3_g2_i6"	5.42802	30.6228
"TRINITY_DN3178_c0_g1_i15"	21.9977	125.552
"TRINITY_DN3178_c0_g1_i9"	1.09484	15.8264
"TRINITY_DN3101_c0_g1_i2"	0.87523	20.1254
"TRINITY_DN45219_c0_g1_i1"	0	18.367
"TRINITY_DN20955_c0_g1_i5"	0	23.9851
"TRINITY_DN20947_c4_g1_i1"	34.365	71.2823
"TRINITY_DN36118_c4_g1_i4"	28.7919	55.5182
"TRINITY_DN11873_c7_g4_i1"	2.43862	29.7691
"TRINITY_DN11889_c1_g1_i22"	2.60458e-07	57.7035
"TRINITY_DN36225_c0_g1_i2"	8.81302	40.896
"TRINITY_DN11919_c1_g1_i4"	4.57501	31.2901
"TRINITY_DN11919_c1_g1_i2"	2.84723	36.9153
"TRINITY_DN11927_c0_g1_i5"	3.29746	66.9257
"TRINITY_DN69810_c0_g2_i2"	0.168775	73.8705
"TRINITY_DN53583_c1_g1_i3"	1.48838	11.6314
"TRINITY_DN44409_c1_g1_i3"	9.37138	49.6852
"TRINITY_DN44409_c1_g1_i8"	7.65448	78.316
"TRINITY_DN44419_c0_g1_i4"	3.74124	76.9459
"TRINITY_DN44419_c0_g1_i16"	3.07537	68.739
"TRINITY_DN44454_c0_g1_i25"	0	14.3213
"TRINITY_DN44418_c1_g1_i12"	6.78062	55.8988
"TRINITY_DN7971_c3_g1_i5"	2.39164	54.0199
"TRINITY_DN7975_c5_g1_i5"	1.72063	53.2923
