"173"	"272"
"TRINITY_DN9547_c0_g1_i38"	2028.04	0
"TRINITY_DN9591_c0_g1_i1"	229.036	0
"TRINITY_DN9546_c0_g1_i4"	303.777	0
"TRINITY_DN1821_c1_g2_i3"	193.442	0
"TRINITY_DN1867_c0_g2_i2"	428.14	0.0508391
"TRINITY_DN8689_c0_g1_i5"	303.491	0
"TRINITY_DN75971_c0_g1_i3"	1819.09	0
"TRINITY_DN33263_c0_g1_i2"	499.478	0
"TRINITY_DN1037_c14_g1_i2"	168.436	4.84356
"TRINITY_DN1038_c2_g1_i16"	430.711	18.7168
"TRINITY_DN1038_c2_g1_i35"	104.825	2.17868
"TRINITY_DN1069_c3_g1_i1"	336.475	0
"TRINITY_DN1036_c1_g1_i1"	148.536	0
"TRINITY_DN66941_c0_g1_i1"	183.821	0
"TRINITY_DN380_c1_g1_i1"	285.031	0
"TRINITY_DN371_c0_g1_i1"	178.975	0
"TRINITY_DN319_c10_g1_i9"	223.741	0
"TRINITY_DN393_c0_g1_i2"	144.576	1.40896
"TRINITY_DN393_c0_g2_i2"	286.794	0.762773
"TRINITY_DN350_c0_g1_i9"	169.22	0
"TRINITY_DN15204_c0_g1_i2"	456.26	0
"TRINITY_DN15204_c0_g1_i1"	141.28	0
"TRINITY_DN15262_c0_g1_i4"	274.918	0.034835
"TRINITY_DN99444_c0_g1_i2"	196.264	0
"TRINITY_DN5844_c0_g1_i4"	170.895	0
"TRINITY_DN5841_c0_g1_i9"	198.337	0.140781
"TRINITY_DN4950_c0_g1_i3"	141.68	0
"TRINITY_DN89694_c0_g1_i1"	138.906	0.0889054
"TRINITY_DN5053_c0_g1_i2"	363.153	0
"TRINITY_DN5028_c1_g1_i4"	799.949	0.0548895
"TRINITY_DN5028_c1_g1_i16"	1042.18	0
"TRINITY_DN5028_c1_g1_i11"	795.756	0
"TRINITY_DN5028_c1_g1_i26"	507.828	0
"TRINITY_DN798_c0_g1_i11"	827.097	8.60162
"TRINITY_DN798_c0_g1_i31"	2034.34	1.71822
"TRINITY_DN798_c0_g1_i42"	151.568	3.16305
"TRINITY_DN798_c0_g1_i28"	253.029	15.0408
"TRINITY_DN798_c6_g3_i3"	7310.42	0
"TRINITY_DN798_c6_g3_i4"	9004.04	0.106921
"TRINITY_DN792_c3_g2_i6"	220.791	0
"TRINITY_DN719_c5_g1_i2"	174.194	5.95109
"TRINITY_DN13666_c0_g1_i1"	196.018	0
"TRINITY_DN97884_c0_g1_i8"	1257.21	0
"TRINITY_DN55109_c0_g1_i7"	217.438	0
"TRINITY_DN30840_c0_g1_i10"	231.357	0
"TRINITY_DN9848_c0_g1_i3"	332.777	0
"TRINITY_DN9831_c0_g1_i20"	262.623	0
"TRINITY_DN9831_c0_g1_i21"	383.708	0
"TRINITY_DN9831_c0_g1_i5"	257.028	0
"TRINITY_DN9831_c0_g1_i2"	417.8	0
"TRINITY_DN9831_c0_g1_i11"	578.273	0
"TRINITY_DN12876_c0_g1_i5"	325.845	0
"TRINITY_DN80733_c0_g1_i1"	304.852	0
"TRINITY_DN28057_c0_g2_i8"	975.393	0
"TRINITY_DN8998_c0_g1_i2"	175.818	0
"TRINITY_DN8998_c0_g1_i14"	1386.49	0
"TRINITY_DN8986_c0_g1_i3"	209.04	0.239445
"TRINITY_DN2221_c0_g1_i3"	149.833	0.0471623
"TRINITY_DN2239_c35_g1_i2"	129.611	3.77678
"TRINITY_DN2267_c0_g1_i1"	290.942	0
"TRINITY_DN28153_c0_g1_i1"	324.696	0
"TRINITY_DN19093_c0_g1_i2"	505.628	2.70343
"TRINITY_DN19060_c0_g1_i1"	611.971	0
"TRINITY_DN19060_c0_g1_i3"	1319.85	0
"TRINITY_DN1348_c3_g1_i1"	2244.54	0
"TRINITY_DN1348_c3_g1_i4"	1402.85	0
"TRINITY_DN1313_c0_g1_i2"	188.376	0
"TRINITY_DN1331_c7_g1_i1"	1943.16	0
"TRINITY_DN36333_c0_g1_i7"	827.385	0
"TRINITY_DN20034_c1_g1_i24"	564.404	2.52573
"TRINITY_DN20034_c1_g1_i11"	266.975	7.53179
