"173"	"272"
"TRINITY_DN21140_c3_g1_i3"	0.499791	1447.3
"TRINITY_DN11369_c2_g1_i15"	2.51699	310.945
"TRINITY_DN35928_c0_g2_i4"	2.37082	573.307
"TRINITY_DN66925_c0_g1_i5"	0.129424	1176.1
"TRINITY_DN15267_c0_g2_i2"	5.35501	327.483
"TRINITY_DN5391_c7_g1_i10"	0	1499.06
"TRINITY_DN66569_c2_g1_i7"	0	462.952
"TRINITY_DN9314_c12_g1_i4"	0	382.744
"TRINITY_DN8458_c1_g1_i1"	0.0338181	613.433
"TRINITY_DN8458_c1_g1_i13"	0	830.705
"TRINITY_DN14075_c0_g1_i12"	0	476.964
"TRINITY_DN46853_c1_g1_i1"	2.01113	773.86
"TRINITY_DN136469_c1_g1_i8"	9.52512	2231.39
"TRINITY_DN126368_c0_g1_i1"	0.170593	436.022
"TRINITY_DN105684_c0_g1_i7"	4.04856	474.999
"TRINITY_DN105558_c0_g1_i2"	6.87442	2706.08
"TRINITY_DN108412_c2_g1_i2"	0	432.458
"TRINITY_DN136329_c2_g1_i7"	0	472.568
"TRINITY_DN132777_c0_g1_i4"	0	701.377
"TRINITY_DN196166_c1_g1_i3"	0.185179	516.264
"TRINITY_DN110049_c0_g1_i1"	1.92682	289.926
"TRINITY_DN195798_c1_g1_i2"	6.13884	1462.51
"TRINITY_DN139423_c0_g1_i4"	0.0483737	724.582
"TRINITY_DN196324_c1_g1_i1"	0	383.078
"TRINITY_DN141779_c2_g1_i16"	1.55567	921.064
"TRINITY_DN117149_c0_g1_i4"	1.59975	421.441
"TRINITY_DN193921_c1_g1_i1"	2.03328	865.563
"TRINITY_DN134765_c0_g1_i6"	7.67489	24397.7
"TRINITY_DN177328_c0_g1_i2"	0.202276	507.232
"TRINITY_DN135038_c1_g1_i18"	1.50938	747.688
"TRINITY_DN174026_c2_g1_i2"	0	418.305
"TRINITY_DN178310_c0_g1_i3"	0	632.048
"TRINITY_DN117227_c1_g3_i1"	0.227666	822.599
"TRINITY_DN163419_c0_g1_i10"	0.334901	2119.27
"TRINITY_DN135818_c0_g1_i6"	4.98063	1103.14
"TRINITY_DN103757_c3_g1_i10"	0	568.06
"TRINITY_DN297627_c0_g1_i1"	2.2336	586.55
"TRINITY_DN247265_c0_g1_i15"	0	1117.47
"TRINITY_DN245038_c1_g2_i1"	0	717.514
"TRINITY_DN256481_c0_g1_i8"	0	378.988
"TRINITY_DN202991_c0_g1_i1"	3.25442	339.068
"TRINITY_DN264815_c0_g1_i2"	0.944897	828.487
"TRINITY_DN275772_c0_g1_i1"	0	721.536
"TRINITY_DN265645_c0_g1_i2"	2.39733	666.701
"TRINITY_DN248420_c0_g1_i2"	1.04579	524.183
"TRINITY_DN264692_c0_g1_i7"	9.4007	2306.22
"TRINITY_DN251928_c0_g1_i1"	0	985.933
"TRINITY_DN257273_c0_g1_i2"	0	342.09
"TRINITY_DN201394_c0_g1_i8"	1.51505	684.671
"TRINITY_DN292182_c0_g1_i1"	5.19078	1342.47
"TRINITY_DN320622_c0_g1_i4"	0	340.693
"TRINITY_DN341857_c0_g1_i1"	0	620.632
"TRINITY_DN326582_c0_g1_i4"	0	497.861
"TRINITY_DN377543_c0_g1_i1"	0	795.286
"TRINITY_DN332180_c0_g1_i7"	2.1	237.535
"TRINITY_DN355268_c0_g1_i2"	4.70136	461.278
"TRINITY_DN356851_c0_g1_i2"	0	576.904
"TRINITY_DN362816_c0_g1_i2"	0.691488	1082.08
"TRINITY_DN406561_c0_g1_i1"	0.551627	507.195
"TRINITY_DN402509_c0_g1_i1"	5.29359	4170.05
"TRINITY_DN555547_c1_g1_i1"	0	2424.61
"TRINITY_DN645731_c0_g1_i1"	0.117154	625.688
