Accession_ID,kME_vals
Q8ISP0,0
Q8IT98,0
Q8JGS9,0
Q90YQ5,0
Q3T0R1,0
Q5TJE9,0
A5JST6,0
P62269,0
P62270,0
P62272,0
P62271,0
P41094,0
P0CT66,0
P0CT67,0
P0CX55,0
P0CX56,0
P49202,0
Q02766,0.883645165774216
O99255,0.883645165774216
O99252,0.883645165774216
P62866,0
P62860,0
P62861,0
P62862,0
P62867,0
P62863,0
P0C2F0,0
P62864,0
O96269,0
P49689,0
Q9Y3B4,0
P59708,0
Q9VRV7,0
Q8ITY4,0
Q9FMP4,0
P52717,0
P16675,0
Q3MI05,0
P10619,0
Q09991,0
Q9ZQQ0,0
P52715,0
P55748,0
Q9SFB5,0
Q02766,0.93381673176814
O99252,0.93381673176814
O99255,0.93381673176814
Q34345,0
P00399,0
Q34391,0
Q34388,0
P00400,0
Q37705,0
P34838,0
Q36421,0
B0FWC7,0
P33504,0
P50669,0
P67793,0
P67794,0
P50668,0
Q36724,0
O03539,0
O03554,0
O79429,0
O21399,0
Q6EMS9,0
Q5Y4Q8,0
P00396,0
Q94WR7,0
Q9ZZ64,0
Q1HKA1,0
P48888,0
O78749,0
Q36347,0
P41310,0
O03198,0
P92661,0
O03515,0
P24984,0
P92477,0
Q9ZZY9,0
P48659,0
O79876,0
Q96062,0
O03521,0
Q6EGJ1,0
Q6EGH9,0
Q6EGH8,0
Q6EGI5,0
Q6EGI2,0
Q6EGI4,0
Q6EGI0,0
O03546,0
Q6EGJ0,0
Q6EGI3,0
Q00527,0
O21327,0
Q36452,0
Q6EGH7,0
O03524,0
O99818,0
Q599A1,0
P41293,0
P38595,0
Q8LX30,0
P15544,0
P24983,0
Q35536,0
O78681,0
O03167,0
P00397,0
P05503,0
Q9ZZM6,0
Q4JQI5,0
P00398,0
Q36775,0
P12700,0
Q9ZZ52,0
Q9MIY8,0
Q8W9N4,0
P00395,0
Q7GEN7,0
Q34800,0
Q9T9W1,0
P48170,0
P34188,0
Q9T9X0,0
P24985,0
Q95911,0
P92692,0
O79403,0
Q2I3H2,0
Q9TA27,0
Q38PS0,0
O99041,0
P82968,0
P0DKM7,0
P82968,0
O99818,0.924497381862632
A9RAH5,0.924497381862632
P07657,0.924497381862632
Q6INF3,0.928162154552955
Q6DJI4,0.928162154552955
P05389,0
P02401,0
P90703,0
P42899,0
P05387,0
P99027,0
Q6X9Z5,0
P02399,0
Q29315,0
O01725,0
Q7QCK2,0
Q1HR79,0
Q5MIP6,0
Q60FS1,0
Q5MGM6,0
Q75VN3,0
Q9SCM3,0
Q8L8Y0,0
Q93VB8,0
P49688,0
P31009,0
P27685,0
P49154,0
O74892,0
Q90YS3,0
P51403,0
P25444,0
P27952,0
O18789,0
P15880,0
O43992,0
P80455,0
Q9LF30,0
Q9SGA6,0
Q9FNP8,0
P40978,0
Q8T5Z4,0
Q94613,0
Q9FGZ9,0
Q3T0Z3,0
Q9BZL1,0
Q6EGX7,0
Q9EPV8,0
Q791B0,0
Q7SXF2,0
Q0PXX8,0
A2I3Z2,0
A3RLT6,0
P38981,0
Q5UAP4,0
P26452,0
P50890,0
Q2L9X0,0
P38982,0
P08865,0
P14206,0
Q4GWZ2,0
P38983,0
A6YRY8,0
B5FXT6,0
Q3ZM03,0
Q6P8D1,0
P38980,0
B4NPT0,0
A6NA00,0
B3P9J3,0
P38979,0
B4I9F6,0
Q0H6L1,0
Q0H6L0,0
B4PY37,0
Q803F6,0
B4GTK1,0
Q29J14,0
B4JXG8,0
B4L760,0
B4MB32,0
Q7PZ81,0
Q90YS4,0
B3MRX2,0
Q4QY71,0
B3RPX6,0
Q16ZR8,0
B5DGB6,0
A7RKS5,0
A2Q0U8,0
Q5NQY1,0
A3N3R0,0
B3H342,0
B0BTZ7,0
P57912,0
Q4RGM4,0
Q7VN53,0
Q0I0X7,0
B0UUW9,0
Q8D2F0,0
B8F859,0
Q14G25,0
A7NAM3,0
Q2A4R2,0
B2SFL4,0
A0Q4S3,0
Q0BN38,0
Q5NEM2,0
A4IWH6,0
Q54YX7,0
A6VKA0,0
Q65R60,0
Q058B9,0
Q4QLV7,0
A5UDB8,0
A5UI92,0
P44369,0
B0U0G0,0
A1WZG4,0
Q8KA34,0
Q5QZC4,0
P57187,0
B8D8N9,0
B8D6Z3,0
Q98LW4,0
Q0IWL9,0
P62866,0
P62860,0
P62861,0
P62862,0
P62867,0
P62863,0
P0C2F0,0
P62864,0
P49689,0
O96269,0
Q9SPE6,0.905181506068819
P93798,0.905181506068819
Q9M5P8,0.905181506068819
Q4N655,0
Q4UDE7,0
Q5EY89,0
Q8TD57,0
Q8BW94,0
P31696,0
P25304,0
P35268,0
P47198,0
Q4R5I3,0
P67984,0
P67985,0
P50886,0
Q28IL6,0
P13732,0
Q90YU6,0
Q9M9W1,0
Q9FE58,0
Q98TF8,0
P52865,0
P02402,0
Q6EV23,0
Q962Q7,0
Q8T3U2,0
Q86FP7,0
Q9GRJ3,0
Q4HXF6,0
Q9P3X9,0
Q9CR16,0
Q9LY75,0
Q6DGG0,0
Q08752,0
P26882,0
Q13427,0
A2AR02,0
O55035,0
P73789,0
Q5U8Z7,0
Q5B4E7,0
P0C1I1,0
Q4WIF3,0
Q5ACI8,0
Q6BXZ7,0
Q2U0E0,0
Q27450,0
Q54SN4,0
O42248,0
O42249,0
Q4R7Y4,0
P63243,0
P63247,0
P63244,0
P68040,0
P63246,0
P63245,0
P25387,0
Q93134,0
Q25189,0
O24076,0
Q21215,0
Q01369,0
Q9C4Z6,0
O18640,0
Q39836,0
P49026,0
O24456,0
P93340,0
Q9LV28,0
Q39336,0
P49027,0
Q5TYW6,0
Q56YP2,0
Q8L796,0
Q9M1K2,0
P62924,0
P62925,0
O94083,0
P10160,0
Q9GU68,0
Q9C505,0
Q6EWQ7,0
P63241,0
P63242,0
Q3T1J1,0
P23301,0
Q93VP3,0
Q9AXQ5,0
P56335,0
Q9AXQ7,0
P56333,0
P19211,0
P56336,0
Q9AXQ4,0
Q9XI91,0
P56289,0
P24922,0
Q6IS14,0
Q9AXJ4,0
Q9AXQ3,0
Q9AXQ6,0
Q9UST4,0
P56337,0
Q945F4,0
P13651,0
P58374,0
Q9SDG6,0
P58375,0
P58372,0
P58374,0
Q3T0D5,0
P67883,0
P62888,0
Q76KA2,0
P62889,0
P67884,0
P62890,0
P58372,0
P58375,0
Q6C4U7,0
Q9LSA3,0
Q9UTP0,0
Q9SDG6,0
Q8VZ19,0
Q752U5,0
O49884,0
P52808,0
O60052,0
B3PWT5,0.86639687636421
Q2K9K2,0.86639687636421
Q1GPB3,0.86639687636421
Q5NQ51,0.86639687636421
Q92QF6,0.86639687636421
A5V5Y8,0.86639687636421
C3MAZ4,0.86639687636421
B6IRS0,0.86639687636421
Q16AD0,0.86639687636421
Q5LW44,0.86639687636421
P46757,0.86639687636421
P93819,0
Q21K60,0
P57106,0
Q9FSF0,0
P11708,0
O88989,0
Q9SML8,0
Q3T145,0
P14152,0
C5BU70,0
Q0VQ52,0
P40925,0
Q6PAB3,0
Q7YRU4,0
O24047,0
Q6DIY9,0
Q9SGA6,0
Q9LF30,0
Q9FNP8,0
Q94613,0
Q8T5Z4,0
P58234,0
P79016,0
Q90YQ4,0
Q10101,0
P02362,0
A6H769,0
Q5RT64,0
P62081,0
P62082,0
P62083,0
P33514,0
Q9ZNS1,0
Q962S0,0
P50894,0
Q9NB21,0
P62084,0
Q8LD03,0
P26786,0
Q90YR7,0
P48155,0
Q6NXG1,0
B2RYD2,0
Q3US41,0
A1L1G1,0
P0CG53,0
P0CG67,0
Q8MKD1,0
P0CG47,0
P0CG80,0
P0CG88,0
P0CG54,0
P0CG62,0
P0CG73,0
P69315,0
P42739,0
Q9FHQ6,0
P33190,0
P0DJ25,0
P14604,0
P30084,0
Q5R646,0
Q8BH95,0
Q94748,0.618341402804706
P18562,0
O13867,0
A5H0J4,0
Q9LK34,0
P25843,0
Q68HB4,0
Q6QEJ7,0
Q9M7N0,0
Q8T938,0
Q5E958,0
P62241,0
Q4R6P8,0
P62242,0
P62243,0
Q90YR6,0
Q7SYU0,0
Q8MLY8,0
O76756,0
Q4N3P0,0
P62247,0
Q8WQI5,0
P48156,0
O81361,0
Q4UFS9,0
P49199,0
Q93VG5,0
P0CX39,0
P0CX40,0
Q9FIF3,0
Q9P7B2,0
O14049,0
Q08069,0
B0FWD1,0.404160576720179
P14574,0.404160576720179
P33508,0.404160576720179
P34842,0.404160576720179
P00418,0.404160576720179
P00417,0.404160576720179
O99822,0.404160576720179
Q24297,0
Q9SUM2,0
Q3T0Z8,0
P62306,0
P62307,0
P62321,0
P42036,0.924466498413677
Q9SIH0,0.924466498413677
Q9CAX6,0.924466498413677
P19950,0.924466498413677
P19951,0.924466498413677
P48150,0.924466498413677
P46295,0.924466498413677
P62265,0.924466498413677
P62263,0.924466498413677
P62264,0.924466498413677
P13471,0.924466498413677
O22584,0.924466498413677
P48855,0.924466498413677
C0HKA0,0.924466498413677
Q6XI08,0.924466498413677
C0HKA1,0.924466498413677
Q5UAM9,0.924466498413677
P27069,0.924466498413677
Q08699,0.924466498413677
Q96W53,0.924466498413677
P0CT56,0.924466498413677
P0CT57,0.924466498413677
P06367,0.924466498413677
P39516,0.924466498413677
Q7QEH1,0.924466498413677
Q7QBX2,0.924466498413677
Q1HR24,0.924466498413677
P19800,0.924466498413677
Q54EG3,0.924466498413677
Q41000,0
P0DI19,0
Q0WMV8,0
Q7RTV0,0
P83870,0
P83871,0
Q9VMC8,0
P49608,0
Q6YZX6,0
P28271,0
Q42560,0
Q0VCU1,0
Q63270,0
Q90875,0
Q42669,0
O04916,0
P21399,0
Q9SIB9,0
Q23500,0
Q6NTP2,0
Q94A28,0
Q01059,0
Q5ZJ25,0
Q4V9Y0,0
Q155U0,0
Q505L3,0
A6QQ47,0
Q9UID3,0
Q3UVL4,0
P83876,0
P83877,0
Q9FE62,0
P87215,0
B8E954,0
Q3BTY0,0
A3D5E9,0
A9L4G0,0
A6WP60,0
A3QD88,0
B0RT37,0
Q2P2R2,0
Q5GZR6,0
Q8PL03,0
Q56FH2,0
Q4GXU6,0
