Accession_ID,kME_vals
Q6GNG3,0
Q9VSL3,0
Q6DN90,0
Q9VWH4,0
Q64322,0
Q5E9X4,0
O14653,0
O14653,0
Q12907,0
Q9GV27,0
P18173,0
Q9Y333,0
O35819,0
Q5R8S4,0
Q9NU19,0
Q96IW7,0
O46102,0
Q7ZU99,0
Q9QXQ1,0
Q172G3,0
P98073,0
Q99KQ4,0
Q7TNE3,0
P80314,0
Q8UVK2,0
P21329,0
A3KP59,0
B2U6V1,0
Q568N4,0
Q66L33,0
Q6P7N1,0
P49356,0
Q9ERL7,0
P10987,0
Q502K2,0
Q95SX7,0
Q24332,0
Q3SZ85,0
P43378,0
Q9VGR2,0
P40792,0
Q95RI5,0
Q95RI5,0
Q95RI5,0
Q99653,0
O57429,0
O57429,0
O57429,0
O97594,0
Q9BU89,0
Q96MU6,0
Q96MU6,0
Q7TSI0,0
Q9Z1G4,0
Q5RDX1,0
Q9BY31,0
Q9W747,0
Q7TSI0,0
P04069,0.996066586039089
Q1RMP0,0
P98092,0
P98158,0.961054846621369
Q32NQ8,0
Q58DS9,0
P61020,0
Q5ZJN2,0
Q5ZJN2,0
P0CB83,0
P29375,0
P30629,0
Q9CQZ1,0
P17193,0
P17193,0
P50882,0
Q3SYV4,0
Q9VU02,0
Q14739,0
Q08E20,0
Q9V3P6,0
Q99471,0
Q91XC9,0
Q8I6K0,0
Q28007,0
Q6P9Z4,0
P80317,0
Q9V3K3,0
Q9DE26,0
Q90596,0
Q3T0E8,0
O73817,0
Q7ZXH7,0
P00765,0.997414318041029
P00765,0.956896754907139
P00765,0.957277582449012
P62866,0
P62866,0
P56571,0
Q9UNX3,0
Q9UNX3,0
Q9DGD1,0
Q1LUA8,0
Q8T3X9,0
Q8WYH8,0
Q5ZKY4,0
Q9DA39,0
P82927,0
Q5ZMP6,0
Q53S33,0
Q969N2,0
Q9W704,0
O17389,0
P10987,0
P10987,0
O01802,0
P36241,0
P42577,0
P61085,0
Q28BZ2,0
Q8JHJ1,0
P49338,0
P49338,0
P53767,0
Q9V464,0
P60483,0
Q8TC92,0
Q5E951,0
O95573,0
Q32PD0,0
Q08473,0
Q6UWH6,0
Q6UWH6,0
Q4V7N8,0
Q61712,0
O95807,0
Q5ZME8,0
Q3ZC15,0
Q08046,0
P0DM41,0
Q9VHR8,0
O00329,0
P49023,0
Q99MN1,0
O42161,0
P42678,0
Q6NSJ0,0
O13035,0
A7RP64,0
A7RP64,0
A8DYP0,0
P12787,0
O96571,0
Q7ZUS1,0
Q5ZJR8,0
Q9DAT2,0
Q9W352,0
O82390,0
P40320,0
Q2HJ58,0
Q2HJ58,0
Q8IUF1,0
Q8VEH6,0
Q54HW1,0
Q39613,0
Q9VFS5,0
Q5U593,0
Q5U593,0
Q5U593,0
Q9VXB0,0
Q5VTL8,0
A6QR31,0
A6QR31,0
Q6DDF0,0
Q8R151,0
Q8R151,0
Q9VNA4,0
P06603,0
Q8WQ47,0
Q8WQ47,0
Q94572,0
Q8T6A5,0
Q8WQ47,0
Q8WQ47,0
Q8WQ47,0
Q94572,0
Q94572,0
P22700,0
P22700,0
Q05118,0
Q8XZ83,0
Q95KE5,0
P42283,0
P42283,0
Q9BXW7,0
O44386,0
O44386,0
P18602,0
A6NNF4,0
Q4V348,0
A7SJ66,0
A2RRD8,0
Q02525,0
Q3ZBT6,0
Q99P31,0
P13607,0
P13607,0
Q4QRJ7,0
P25417,0
Q8WNR9,0
P56567,0
P25417,0
Q4R4H7,0
Q4R4H7,0.990398066491394
P50897,0
O95628,0
Q8JGT5,0
Q24537,0
P24495,0
P54814,0
P23434,0
Q3SYT6,0
Q9VTH4,0
B5XGE7,0
Q6RG77,0
Q9V4Z9,0
O00764,0
Q6ZV73,0
Q16698,0
Q66HV9,0
Q9VUJ0,0
Q96MD7,0
Q26499,0
P54399,0
P54399,0
Q5ZJJ2,0
Q9Y221,0
Q94527,0
Q94527,0
A0A0P6JG37,0
Q9VLJ9,0
Q7Q068,0
Q6PKX4,0
Q6PKX4,0
O23078,0
Q6PBF7,0
Q17QE5,0
Q9VVS4,0
A2VDL9,0
Q03168,0.998593416359969
Q8TDW5,0
P09132,0
P09132,0
Q5TC12,0
O54890,0
Q6PDG5,0
Q6PDG5,0
Q3T0D0,0
Q5ZIQ3,0
Q5ZIQ3,0
Q5ZIQ3,0
Q3UV71,0
Q8WQ47,0
Q25008,0
Q99PW8,0
Q99PW8,0
Q5E988,0
W4VS99,0
Q06AU2,0
Q5ZJK8,0
Q9VKB4,0
Q13310,0
Q9JHL1,0
P12815,0
Q27245,0
P14576,0
P25843,0
Q505F5,0
Q505F5,0
Q9V3G1,0
P56701,0
Q90XG0,0
Q9W2N0,0
O02485,0
A3KQ55,0
Q05319,0.992985834495936
Q8CJ44,0
Q9U1M2,0
P30170,0
Q921I2,0
O15162,0
P48601,0
P52031,0
Q9V438,0
P21522,0
P21522,0
Q13217,0
O75521,0
Q7SY52,0
Q8AVC3,0
O76090,0
P10253,0
Q9UPT6,0
P02402,0
P02402,0
Q9V438,0
P90850,0
L7UZ85,0
O14544,0
P35748,0
Q25531,0
Q6DIY4,0
Q9TZC4,0
Q71G51,0
Q5HZM1,0
Q5HZM1,0
P0DJ52,0
P0DJ52,0
Q6P632,0
Q9UKD2,0
Q24572,0
Q24572,0
Q95SX7,0
Q95SX7,0
P52162,0
Q9VLC0,0
P48738,0
Q9DB73,0
Q9DB73,0
Q9NUQ8,0
Q9NUQ8,0
P0DKT4,0
Q9YHV4,0
P0DKM8,0
O00468,0
A2ASQ1,0
P82968,0
Q9CQG1,0
O70165,0
Q9U8W7,0
D8VNS7,0
Q9WTS8,0
O70165,0
Q15485,0
Q7SXP4,0
Q3SZF2,0
Q6EV04,0
P47812,0
Q8T8R1,0
Q8T8R1,0
Q8T8R1,0
Q8T8R1,0
Q6P8E9,0
Q63100,0
Q6DHC3,0
Q43199,0
Q7K556,0
O60749,0
P27085,0
P27085,0
P55162,0
P55162,0
Q6NWF4,0
A6H769,0
Q05187,0
O73872,0
O73872,0
Q9VWH4,0
Q13398,0
P84227,0
Q24400,0
Q6DIN3,0
Q9ERM3,0
Q03278,0
Q96SB3,0
O35130,0
P62333,0
Q24524,0
Q9ES56,0
P42269,0
Q8BH95,0
Q6DEI8,0
Q5E988,0
P79384,0
P70473,0
Q9CQJ8,0
Q9CQJ8,0
B3P113,0
Q8ML92,0
Q8ML92,0
Q5ZKM1,0
A1A4P5,0
Q0MQB3,0
Q6DGW9,0
Q9XZT6,0
Q26250,0
P52183,0
P63273,0
O88668,0
O88668,0
Q9LXG1,0
P23128,0
Q9P7H0,0
O08710,0
Q06561,0
Q9VXH6,0
Q4V8E9,0
P31696,0
P31696,0
Q64433,0
P11584,0
Q94572,0
Q6NT04,0
Q6KF82,0.921921314111235
Q6DCD5,0
P00765,0.989751103506928
Q99570,0
Q6DRH5,0
Q6DRH5,0
O92815,0
Q6DGA7,0
P85037,0
Q8NDH3,0
Q9UNE7,0
A1ZA47,0
Q6NUC2,0
Q11067,0
P05201,0
P15541,0
Q7YU24,0
Q99LE6,0
Q9UG63,0
Q3T168,0
Q8LGF7,0
Q61471,0
Q45826,0
P90850,0
Q9VLV5,0
Q9Y333,0
B3M2I7,0
Q7ZYG5,0
P05661,0
Q9NQW5,0
Q8HXQ3,0
Q8HXQ3,0
P41962,0
P48643,0
Q0KHY3,0
Q4V348,0
Q6DG43,0
P54385,0
P54385,0
P22974,0
Q9VJ26,0
Q9H324,0
P58459,0
P67966,0
Q9P0S9,0.954166477362895
Q9P0S9,0
Q5R751,0
Q9DBT9,0
Q9PWR1,0
Q99PF4,0
A1Z7A6,0
P30436,0
Q25008,0
P68362,0
Q1RP77,0
Q641Y2,0
Q9W2F2,0
O75962,0
Q6NWJ4,0
P31639,0
B0W6M9,0
Q76I81,0
Q76I81,0
Q10101,0
O05389,0
Q5SVZ6,0
Q94572,0
Q1LXK4,0
Q99615,0
P54278,0
Q1HPL8,0
Q5XJP0,0
P97493,0
Q32KV0,0
P36968,0
O14112,0
P30427,0
A6QLR4,0
B7J7X8,0
P86049,0
Q14318,0
O01666,0
P30044,0
P80363,0
Q1RMG8,0
Q9NBX4,0
P63030,0
P42124,0
A4IFH5,0
P79896,0
B7ZMP1,0
B7ZMP1,0
Q297K8,0
P25417,0
Q0P5K3,0
Q8I1F4,0
P77495,0
Q9CX56,0
O61307,0
Q3T0Z3,0
P78537,0
Q4U2R8,0
Q9W2H1,0
Q5RBM6,0
Q0IIF7,0
Q14157,0
Q14157,0
Q28CH8,0
Q84WL9,0
Q03043,0
A0A0R4IKJ1,0
P16371,0
Q2YDR3,0
P49692,0
Q27874,0
Q9D753,0
Q5I0D7,0
E1BYA3,0
Q3ZCC9,0
P0CM25,0
A8WQ43,0
O54988,0
P08991,0
Q08D64,0
Q8CH18,0
Q6QEJ7,0
Q9JJ28,0
Q0VFE3,0
Q5VXJ0,0
Q9D8V0,0
Q9P055,0
Q6URW6,0
P46507,0
Q9QZ06,0
Q3T0E7,0
Q6GQL2,0
Q0KHT7,0
Q7ZUC7,0
O77245,0
Q3SZM6,0
Q3SZM6,0
Q4U3L0,0
Q9NBX4,0
Q96GF1,0
Q96GF1,0
Q96GF1,0
Q9V3P6,0
P49803,0
O46470,0
O77210,0
Q9UI14,0
Q08647,0
Q9JKM7,0
Q1ENI8,0
Q58D31,0
O44001,0
O44001,0
O44001,0
O44001,0
P38117,0
P38117,0
Q9Y3B3,0
P79955,0
Q28021,0
Q8BTV1,0
Q7SXS7,0
Q7SXS7,0
Q6DH69,0
Q6GQ48,0
C3Y3G4,0
Q7ZVX6,0
Q9Y291,0
Q9UT59,0
Q9UT59,0
A6QNR1,0
Q9V9J3,0
Q9UKV3,0
P04818,0
P04818,0
Q7ZWV9,0
O00233,0
P23416,0
P16562,0
Q6DFR1,0
Q962T5,0
P21902,0
Q14D04,0
Q27319,0
Q8N5I4,0
Q6DD44,0
P49010,0
Q8WSF3,0
Q9PTW9,0
P58374,0
P83740,0
Q6NYE2,0
Q6NRS2,0
P12297,0
O46037,0
Q178A5,0
P23880,0
P82916,0
P32770,0
Q9VDW6,0
Q5QMN3,0
Q8NBM4,0
P05303,0
Q60876,0
B4GZ20,0
A5PJA1,0
Q0IHV2,0
Q498J9,0
Q9BQ24,0
Q27504,0
Q99757,0
Q9IA79,0
Q5RFH0,0
Q5RFH0,0
O77302,0
Q5RES6,0
P0DJ55,0
P11845,0
Q8MS27,0
Q80YU0,0
Q25008,0
Q25008,0
Q17031,0
Q6GQ39,0
Q6DFM1,0
P17980,0
Q91VA6,0
Q9NRX5,0
Q8WV99,0
Q8WV99,0
Q6P298,0
Q80U87,0
Q80U87,0
Q921Y2,0
B2UGQ0,0
Q9JKR5,0
Q7KN90,0
Q2F637,0
Q2F637,0
Q0WWQ1,0
Q9NYR9,0
Q9NYR9,0
Q5M9B7,0
Q5M9B7,0
P22464,0
Q9VXG4,0
P22464,0
Q5ZKU5,0
Q3ZMH1,0
Q9Y289,0
Q504N2,0
Q16YG0,0
Q9VCA2,0
Q9VCA2,0
Q2KJ93,0
P23403,0
A2VDN6,0
P51814,0
P79083,0
Q8R5A0,0
Q91ZV2,0
Q9N1Q4,0
A1Z7A6,0
A1Z7A6,0
A1Z7A6,0
P0CT60,0
P0CT60,0
Q8TF45,0
Q3T106,0
Q3T106,0
Q3T106,0
Q08890,0
O18334,0
P07584,0.998120048889203
P07584,0.992541592322216
O42248,0
O42248,0
O42248,0
O42248,0
Q00438,0
P26599,0
P26599,0
P26599,0
Q00438,0
Q9VHN6,0
P20965,0
P28227,0
P28227,0
P26638,0
Q9DAC7,0
O97018,0
O97018,0
Q571E4,0
Q8NB50,0
Q22235,0
P41148,0
Q22235,0
P35668,0
Q3ZC31,0
O02485,0
O02485,0
O46037,0
O46037,0
O46037,0
P15626,0
P08515,0
P53677,0
P39770,0
Q9W092,0.990437420194358
Q13231,0
P45594,0
P45594,0
Q9JHR7,0
P86905,0
Q6CF20,0
F6Y9J3,0
P62846,0
P11064,0
Q9N5Y2,0
Q24117,0
O61231,0
O61231,0
O61231,0
P49020,0
Q641X3,0
Q641X3,0
A0A173GP47,0
Q8TCP9,0
Q67XW5,0
P01122,0
P01122,0
Q9SJD4,0
Q95L46,0
Q62448,0
P70584,0
Q5E9T4,0
Q8AVY8,0
P62924,0
P07903,0
Q9UBS8,0
Q3T134,0
P00765,0.883265660095562
A6QNR0,0
Q0MQI4,0
Q0MQI4,0
Q0MQI4,0
Q9Y2Q3,0
Q9VU68,0
Q24306,0
P25160,0
Q14684,0
Q5XFW8,0
Q8JG64,0
P11172,0
P11172,0
Q9VEG6,0
Q9H2J4,0
P52292,0
P46656,0
O75096,0
C4N147,0.900525022814139
O75437,0
O76484,0
O76484,0
Q2KJA2,0
Q7Q6A7,0
P05202,0
Q9Y3B8,0
P0DMW6,0
Q9NWH9,0
P21126,0
Q8K4L3,0
Q8VIF2,0
O97366,0
O97366,0
O97366,0
P08429,0
Q52KZ7,0
Q3SX41,0
Q3SX41,0
Q5ZKQ6,0
P21328,0
Q9C7E7,0
Q92793,0
P33731,0
Q99KI0,0
P00765,0.973973678650276
P00765,0.936467320653741
P00765,0.975410072923954
