"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEred"	"kMEsalmon"	"kMEtan"	"kMEyellow"
"TRINITY_DN3484_c0_g1_i71"	0.927268523054654	-0.734891870101207	0.444133568109236	-0.522842034263214	0.0263906139230402	0.330513813478633	-0.746165495216996
"TRINITY_DN3480_c0_g1_i1"	0.827819956520594	-0.557009265145862	0.265102509164983	-0.48568746166603	-0.129352598451829	0.126746128115122	-0.514266482053834
"TRINITY_DN3480_c0_g1_i9"	0.705879786713297	-0.634242559177928	0.444863481082368	-0.438655954592724	-0.0519207321527857	0.272022728542228	-0.638726631223522
"TRINITY_DN3463_c0_g1_i3"	0.874245677797553	-0.626155476273643	0.367051642777256	-0.495663808202133	0.0642478732318319	0.125075712531008	-0.682788719604803
"TRINITY_DN3455_c31_g1_i8"	0.246950085916585	0.0772337253271146	0.0556773249807135	-0.295183603043941	0.0265072022182531	-0.090852793516444	-0.160608349840743
"TRINITY_DN3455_c31_g1_i4"	0.759444459001348	-0.468939903087486	0.120668043681205	-0.370165525467407	-0.143558715983052	0.195189574044997	-0.335746472985471
"TRINITY_DN57330_c2_g1_i8"	-0.717928163293955	0.511291569627876	-0.35736058179879	0.36164586173982	-0.110221688042947	-0.46927987886354	0.974020743694854
"TRINITY_DN57315_c0_g1_i1"	-0.714393892026503	0.55366106836527	-0.312113582569094	0.275523928712353	-0.0353045992975298	-0.4602120847038	0.945278929965624
"TRINITY_DN57357_c0_g1_i2"	0.539130188931722	-0.35020929636104	0.197361583666488	-0.363970119926162	9.39785578711952e-05	0.491617707885258	-0.50066892176052
"TRINITY_DN57311_c4_g2_i3"	-0.754850660551621	0.353623138018068	-0.402672604482286	0.911461223464643	-0.169324223695688	-0.397762569778381	0.496341031395429
"TRINITY_DN57309_c0_g2_i5"	-0.560590019965044	0.226145298705797	-0.251567910445152	0.359637348979998	-0.15253105689925	-0.382454443189594	0.914822194651379
"TRINITY_DN57380_c0_g1_i8"	-0.59823963977185	0.289051066815408	-0.3737823038972	0.431176600273021	-0.232595134004999	-0.34801131128009	0.96160618029702
"TRINITY_DN57344_c1_g1_i12"	-0.669700667384789	0.782441261588092	-0.358549353042575	0.199750094336208	-0.000396384990133364	-0.391438638787249	0.771478807571281
"TRINITY_DN57308_c1_g1_i3"	-0.576113427464209	0.221094323726978	-0.373922487064234	0.494163993219517	-0.226140067209545	-0.348869386127605	0.943501170073643
"TRINITY_DN57308_c1_g1_i1"	-0.535465951535141	0.135177193597426	-0.353156887873251	0.486615747861349	-0.218781647086631	-0.325660481151254	0.896605924301011
"TRINITY_DN74591_c1_g1_i5"	-0.627930379077677	0.455217562649179	-0.345846407299766	0.287678025387192	-0.0478222843707087	-0.327646558595039	0.907810299115702
"TRINITY_DN41051_c1_g1_i2"	-0.671988167382669	0.456968708181746	-0.330207721369364	0.357824410000723	-0.0355492961694621	-0.463878494870736	0.956743888172979
"TRINITY_DN41050_c1_g2_i3"	0.652584617152237	-0.615945047462099	0.717352706669575	-0.411080220282247	0.38325472253532	0.321531138770788	-0.376555836215394
"TRINITY_DN41050_c1_g2_i5"	-0.612906704744428	0.616509270992413	-0.415691609078965	0.188077944119664	-0.185347318298431	-0.421591811600536	0.907541894214728
"TRINITY_DN41050_c5_g1_i2"	-0.612478832338546	0.879315511335376	-0.417244827365604	-0.024630892107882	0.0638231710139502	-0.386449102748344	0.665674623119553
"TRINITY_DN41060_c5_g1_i7"	-0.751713077142706	0.558552430661478	-0.394007869195825	0.377105309810976	-0.0908011648274006	-0.395338680807453	0.973426174510537
"TRINITY_DN41079_c6_g1_i1"	0.415654241736376	-0.210085091291533	0.487080901255587	-0.581306849297691	0.0825550835034305	0.363372157495606	-0.670703769006378
"TRINITY_DN41079_c3_g1_i1"	0.885176511826924	-0.608286027587196	0.559855920513112	-0.659218807054302	0.167078794363792	0.453401852469179	-0.809409751777606
"TRINITY_DN41055_c1_g1_i1"	0.0916309287292249	0.203913800512559	-0.0887459827237328	-0.501330309481827	0.139216650891184	0.363846554021164	-0.318367432577198
"TRINITY_DN41044_c0_g1_i10"	-0.801179296779	0.83282277479446	-0.378191088709817	0.197963612301038	0.010189040344373	-0.381564269511971	0.861124874717468
"TRINITY_DN41073_c0_g1_i1"	-0.835128768166038	0.843166710608702	-0.401701795495505	0.234452684630166	0.0746661841155342	-0.447659755771808	0.78801952691921
"TRINITY_DN41007_c0_g2_i1"	-0.686677390112503	0.805948951153967	-0.36174291625466	0.177130915405873	0.0475232299834565	-0.372928336998886	0.722299513488171
"TRINITY_DN41094_c0_g4_i2"	-0.786784544059151	0.64512006641208	-0.449441412575572	0.343625434930711	-0.0927975290527615	-0.453888540853307	0.962268722923712
"TRINITY_DN48224_c1_g1_i3"	0.870953972319464	-0.714604844733287	0.537527907199455	-0.533231438445414	0.0217529288198742	0.308190320009496	-0.683861844227805
"TRINITY_DN48237_c0_g1_i2"	-0.571160325825611	0.468078075882644	-0.427910180997263	0.309150410880567	-0.130851899639377	-0.411055972317709	0.928624961836142
"TRINITY_DN48241_c0_g1_i1"	-0.562034452370824	0.744101620098776	-0.279825436159004	0.0587533254427228	0.237858790299315	-0.292378456389732	0.574466829126439
"TRINITY_DN48249_c0_g1_i3"	0.777217700071409	-0.647361209342947	0.50380235084447	-0.458019732313358	0.081035857180582	0.405600131678164	-0.576905038965957
"TRINITY_DN23955_c0_g1_i24"	-0.646552624984194	0.96741779579208	-0.341395663807673	-0.0174920012975574	0.115838556904205	-0.340551081499231	0.479601310391081
"TRINITY_DN23955_c0_g1_i23"	-0.677171455145746	0.896933806291057	-0.154046340093037	-0.0553623641791421	0.228756542073834	-0.318352318706123	0.328743921568855
"TRINITY_DN23901_c3_g1_i6"	0.878527156454013	-0.764709369595248	0.443591604034961	-0.399432086470959	-0.0328637992926504	0.14629600634712	-0.628618020553326
"TRINITY_DN23917_c1_g1_i4"	0.665180352216421	-0.448714973737572	0.347010315171304	-0.396344550179268	0.00543832317263329	0.449726905105358	-0.381248098652931
"TRINITY_DN23963_c4_g1_i1"	0.918712332555253	-0.776482891886449	0.445720937191328	-0.418337050380894	-0.0128786346207523	0.408604980401692	-0.641250807253865
"TRINITY_DN23921_c1_g1_i1"	-0.351886911213288	-0.210410819173498	-0.247764245437824	0.926961232541191	-0.246824078405288	-0.230394006459463	0.202835073297188
"TRINITY_DN23945_c0_g2_i1"	0.879198024843948	-0.80049688252499	0.487362960341802	-0.455729489491056	0.0571671675131763	0.466108863718697	-0.688306016111742
"TRINITY_DN23958_c1_g1_i10"	0.403261581956783	-0.336778374551645	0.137122526340247	-0.301166841536627	-0.0590175272276305	0.987989354153516	-0.426691109668227
"TRINITY_DN74683_c0_g1_i4"	-0.681909092915475	0.811241779235305	-0.402284725339205	0.225428550717895	0.0335602538717152	-0.376774503707474	0.668672117507415
"TRINITY_DN74683_c0_g1_i1"	-0.665028531140794	0.837722458613505	-0.367343339991569	0.142835319674599	0.0952965536930014	-0.370858555335969	0.74080572258678
"TRINITY_DN74683_c0_g1_i3"	-0.707340351238616	0.770939655574181	-0.316396003698676	0.133872779002703	0.22177415026191	-0.322082829806907	0.598281383043311
"TRINITY_DN91882_c1_g1_i5"	-0.623935583425422	0.881648709697283	-0.221820910453375	0.0615211298771883	0.23411890917635	-0.212238231054219	0.331524716578655
"TRINITY_DN91808_c0_g2_i3"	-0.607174911507772	0.101267031621135	-0.492677979848244	0.964022878843977	-0.29179761312502	-0.355496942171235	0.4141182703467
"TRINITY_DN2546_c8_g1_i4"	-0.151399768790081	-0.350056887550899	-0.183436870578647	0.781709839498118	-0.203222446117303	0.0766002879333676	0.0111653027815852
"TRINITY_DN2546_c0_g2_i16"	0.94193303112328	-0.656201033691598	0.178380837502551	-0.500075674061136	-0.195391038002076	0.275710702991803	-0.557935108379434
"TRINITY_DN2546_c51_g1_i1"	0.786714303300651	-0.463023566880966	-0.115936213928596	-0.390664403383579	-0.362545455374701	0.203191857725493	-0.392240232779125
"TRINITY_DN2546_c53_g1_i3"	0.328178604462631	-0.269278247889701	-0.22895948566582	0.231858249222449	-0.303747932455786	0.004045112580394	-0.308683511313919
"TRINITY_DN2546_c53_g1_i4"	0.819461973664488	-0.480384415735658	0.0451834868844426	-0.540831214534186	-0.229511782754743	0.151966821992417	-0.344213642729841
"TRINITY_DN2546_c1_g3_i8"	-0.61257681515394	0.521601120480954	-0.354090668824434	0.28448894937686	-0.00273950667684784	-0.365337488381945	0.929641742998053
"TRINITY_DN2546_c1_g3_i9"	0.763808169964062	-0.709921179863873	0.550966578760921	-0.401955075840082	0.15198568908037	0.312784612951192	-0.515415578884034
"TRINITY_DN2546_c31_g1_i2"	0.947593097658502	-0.694423957362987	0.403591685317401	-0.604598123203318	0.00210624294994634	0.382454438237101	-0.692742825434041
"TRINITY_DN2546_c6_g1_i24"	0.7698059802851	-0.580173319666681	0.347583328007985	-0.4645502180731	0.0736567662097849	0.061038483321633	-0.582125584390241
"TRINITY_DN2546_c6_g1_i25"	0.621474069226767	-0.395206674616631	0.231690289476276	-0.408844713139094	0.045406118864251	0.289395792862174	-0.493381827315142
"TRINITY_DN2546_c6_g1_i4"	0.0289090636746475	-0.0426599642001773	0.276551920228121	-0.112678923240369	0.125283109287117	0.262835797458653	-0.118779507548653
"TRINITY_DN2546_c6_g2_i1"	-0.576544508094378	0.828734174560427	-0.409242527992062	0.0265422823413987	0.0475591337105252	-0.370108964223977	0.590272882962954
"TRINITY_DN2546_c6_g2_i2"	-0.574676335883733	0.738742546891054	-0.270747217989746	0.0281700484840634	0.0734301398934728	-0.184188946276229	0.740334215416234
"TRINITY_DN2576_c0_g1_i30"	0.750331933412437	-0.527690959136498	0.14862528307055	-0.282500041101895	-0.163087640401517	0.298166836038875	-0.36250734773275
"TRINITY_DN2528_c1_g1_i10"	0.776186459679965	-0.524027890912752	0.154487151236506	-0.307246817847083	-0.148393435587727	0.120721984021224	-0.364275778878277
"TRINITY_DN2555_c0_g1_i1"	-0.467997266406046	0.867654462995904	-0.301567351897494	-0.0780155874817795	0.141718343710149	-0.222059534944429	0.380384717788292
"TRINITY_DN2555_c0_g1_i3"	0.874907575704	-0.710085492983924	0.312396158830909	-0.469100625463351	-0.240386767865965	0.424376237517403	-0.666979633172033
"TRINITY_DN2569_c0_g1_i1"	-0.479466021663674	-0.00927390979127962	-0.286797848055908	0.949984425592396	-0.0599283749684586	-0.292298069707895	0.28922744021866
"TRINITY_DN2563_c0_g2_i5"	0.96383869044492	-0.652681504151286	0.191799153541152	-0.544233492414685	-0.198558622013092	0.35530515288293	-0.643293064659762
"TRINITY_DN2563_c0_g2_i3"	0.704579824100188	-0.441471880560914	0.0880177626065471	-0.251509101456534	-0.194545893250659	0.184639510539419	-0.302935105214769
"TRINITY_DN2552_c2_g1_i30"	-0.686140402070912	0.499562990014796	-0.372123154436107	0.3638821374776	-0.150838665335511	-0.450696917581053	0.945056549331722
"TRINITY_DN2585_c0_g1_i3"	0.333034088881293	-0.214852118519012	-0.30882867088387	0.000857996665081698	-0.372268228567152	0.0184121196591303	-0.304129271379869
"TRINITY_DN2585_c0_g1_i11"	0.762721255798242	-0.477273309660175	0.387847814554542	-0.517206289160622	-0.00248453613379132	0.212111919197083	-0.464463813133718
"TRINITY_DN2585_c0_g1_i7"	0.786307367776722	-0.578440868429001	0.29202358740624	-0.385944142879352	-0.0417446342458975	0.204160396277057	-0.520104982920086
"TRINITY_DN2520_c0_g1_i13"	0.976519354633435	-0.652134219219529	0.309585423317151	-0.611089070989046	-0.0888674213604808	0.372172412253667	-0.63491158699457
"TRINITY_DN2587_c8_g1_i1"	0.974295102650673	-0.680671935767642	0.230995292364425	-0.530618074740354	-0.19295190897931	0.382984982167783	-0.62432115557869
"TRINITY_DN2565_c19_g1_i4"	0.931707268083613	-0.702267536019085	0.278869161128456	-0.386418213073462	-0.108037366844467	0.326329961085779	-0.582892449454125
"TRINITY_DN2565_c19_g1_i3"	0.919605877607844	-0.722810928678609	0.179907480215204	-0.341456479522154	-0.177672781659619	0.306671343685175	-0.563423276557843
"TRINITY_DN2565_c0_g1_i27"	0.20033975663504	-0.255150238276695	0.975433239386618	-0.283081376520392	0.693294540624671	0.061959485703984	-0.324018391493397
"TRINITY_DN2565_c12_g1_i3"	0.834625083799357	-0.68588232987783	0.196540048900351	-0.267853645873434	-0.170730271133709	0.331549240899288	-0.505504841712556
"TRINITY_DN2509_c0_g1_i10"	0.696835349372021	-0.386162926031076	0.177110700944496	-0.291053302806977	-0.0981773227647654	0.110094484453805	-0.46010105645001
"TRINITY_DN2509_c6_g1_i31"	-0.73547874923178	0.806785922184388	-0.319555545932028	0.0439815487168167	0.048819702713886	-0.268359904247081	0.7747442198774
"TRINITY_DN2583_c2_g3_i7"	-0.785117559603967	0.682392998355785	-0.406675310178529	0.321982728691838	-0.0406317347291591	-0.409624246012063	0.94552733803715
"TRINITY_DN2554_c6_g3_i1"	0.702565643798643	-0.5112971461939	0.495710589723824	-0.463141936817633	0.128105118340966	0.388608856659497	-0.605573602102302
"TRINITY_DN2554_c6_g1_i3"	0.287311541217764	-0.0277487253226733	0.135081510009949	-0.51702354725546	0.043724831968623	-0.190007964599836	0.253605909373432
"TRINITY_DN2554_c6_g1_i4"	0.286436375915467	-0.427429276794563	-0.0894059775164668	0.340216189293062	-0.144901888799441	0.548084958815636	-0.489821636619309
"TRINITY_DN2550_c0_g1_i1"	-0.656455270558964	0.586154089975521	-0.366438502792524	0.291627477213661	0.00239969245598792	-0.309406503726419	0.894070598960153
"TRINITY_DN2590_c0_g2_i20"	0.544333421228585	-0.417230919724616	0.0983706210178742	-0.269613445413462	-0.0801665488424071	0.0360926635197924	-0.441755328525722
"TRINITY_DN2590_c0_g2_i2"	0.781478344602887	-0.497782874400564	0.189271828254975	-0.450167077419486	-0.126388505698583	0.543628150120698	-0.619244998301853
"TRINITY_DN2535_c1_g1_i11"	0.708708099558834	-0.594069901481529	0.123200776129305	-0.0649665510967126	-0.201211226211779	-0.102537936591273	-0.389416716219981
"TRINITY_DN2535_c1_g1_i3"	0.775629412088866	-0.622402360771923	0.00944183794255938	-0.118982088749317	-0.312060719396595	0.0488034234626756	-0.400648542107689
"TRINITY_DN2535_c0_g1_i7"	0.420491516983023	-0.443284444462062	-0.0773031698446472	0.238024903831781	-0.262417127643835	-0.112077471796482	-0.159255632854513
"TRINITY_DN2524_c1_g1_i1"	-0.526459195165498	-0.000869470466476389	-0.352314656347633	0.992473352253646	-0.230244535978606	-0.349549895755487	0.360308860280468
"TRINITY_DN2571_c10_g1_i5"	-0.513587990738838	-0.0100860364411591	-0.324250032549923	0.98331966028521	-0.197985655901467	-0.327938723686795	0.413200283346004
"TRINITY_DN2571_c0_g1_i76"	-0.572068234829955	0.740102448443708	-0.458557444947354	-0.0106897591563247	0.00622876113788393	-0.465260958943731	0.622537914191686
"TRINITY_DN2571_c0_g1_i53"	-0.696779150259136	0.69221613619726	-0.420626968367257	0.218903443360292	0.00979017539432411	-0.407304969964015	0.829529185666747
"TRINITY_DN2571_c1_g1_i11"	-0.512932822850656	0.904092177486423	-0.269563676902392	-0.201423405396259	0.0886502473711314	-0.146942580678911	0.301783812119654
"TRINITY_DN2571_c1_g1_i10"	-0.57654115890613	0.898674010138534	-0.347528626141441	-0.120027893435744	0.0609326590168662	-0.355218099556216	0.319322578414671
"TRINITY_DN2571_c4_g1_i11"	0.677978444963977	-0.588600582349516	0.203328852121519	-0.158594758551679	-0.0904561053127123	0.348508075975881	-0.498416408577934
"TRINITY_DN2571_c4_g1_i21"	0.41104813624531	-0.173275442422434	0.49364648420191	-0.376414436606279	0.187988873670853	0.218554137721048	-0.466242181570934
"TRINITY_DN2571_c4_g1_i27"	0.350671620811468	-0.0964740525533782	0.48200885094498	-0.369117218046284	0.165022729786551	0.204426091066792	-0.461736772068175
"TRINITY_DN2571_c27_g1_i1"	-0.615648525698741	0.944207415651257	-0.384333983328414	-0.0861335228582651	0.0513036619513194	-0.319224032925178	0.40827104100741
"TRINITY_DN2571_c12_g1_i13"	0.212962411175293	-0.0483704145440946	-0.292079177989495	-0.015390287031108	-0.367587078415505	0.338592457422362	-0.190563260526689
"TRINITY_DN2516_c27_g1_i4"	-0.103985586729749	0.11650846175594	-0.248061855289644	0.179015562666022	-0.108214105260829	-0.0380278558866212	0.423595761700265
"TRINITY_DN2516_c8_g1_i4"	0.532774325471204	-0.273239433273918	0.555977859648762	-0.485399990190882	0.27513390119581	0.31971897562935	-0.491864933061106
"TRINITY_DN2516_c8_g1_i6"	-0.452281028484107	0.657250078248967	-0.51478169438341	0.155544286337744	-0.121817314645012	-0.400540134394418	0.584190528920987
"TRINITY_DN2516_c8_g1_i8"	-0.402909915715913	0.63429548381156	-0.362798134913517	0.0935085417704182	-0.0480682423222201	-0.399715556620659	0.600890166442119
"TRINITY_DN2516_c0_g1_i8"	0.819298417501756	-0.488529642509583	0.45309150181415	-0.658911875003263	0.129420653861097	0.0535610699530132	-0.548890271435118
"TRINITY_DN2516_c0_g1_i12"	0.825940894439531	-0.48644715637556	0.517299068557865	-0.561966045590661	0.12276833448745	0.0541041309909916	-0.525482845943052
"TRINITY_DN2516_c3_g1_i9"	0.857062412704368	-0.570854055112187	0.164696479912858	-0.393927075776401	-0.137578325060561	0.0902584641619124	-0.540496804031502
"TRINITY_DN2508_c1_g1_i7"	0.618650365950406	-0.539109514675081	0.471615096315137	-0.316599281073945	-0.0142633559768328	0.402353438483931	-0.533647635556508
"TRINITY_DN2589_c1_g1_i3"	0.607644027601734	-0.450753196776947	0.0880682271307928	-0.469906232982761	-0.0345084560505031	0.480172257438592	-0.572051100557398
"TRINITY_DN2589_c1_g1_i2"	0.694121999872815	-0.47732916356951	0.171472105370984	-0.541953534060715	-0.0364750454114767	0.459198119543998	-0.635704488430353
"TRINITY_DN2592_c0_g1_i10"	0.678726556282607	-0.332277491916763	-0.168901873006156	-0.464482539458926	-0.36871196073656	0.37120193331864	-0.280170680129337
"TRINITY_DN2572_c10_g1_i1"	0.910639031574637	-0.642127179003071	0.241993391222283	-0.556893311042327	-0.0619830495399635	0.276220741927172	-0.676069791016774
"TRINITY_DN2572_c7_g1_i14"	0.845692142664977	-0.634177741298448	0.280636122365754	-0.338432946038169	-0.0724287219322284	0.306872256435706	-0.525361369564862
"TRINITY_DN2572_c2_g1_i10"	0.856209840554139	-0.644945019041453	0.34210364631515	-0.339321845182816	-0.0897445792170864	0.146944664302999	-0.488469612629702
"TRINITY_DN2557_c0_g1_i5"	0.931957521559208	-0.648640546944008	0.221822998971898	-0.432826713668967	-0.138753495465029	0.373279681096218	-0.58276607217809
"TRINITY_DN2566_c18_g1_i3"	0.740295794310863	-0.539514869470042	0.00543365038500741	-0.262517374747598	-0.262915140206474	0.239655128709395	-0.407028397749366
"TRINITY_DN2566_c18_g1_i9"	0.600697877975104	-0.458177643533166	0.121708549908029	-0.327458529831321	-0.0822159725354138	0.337297607532967	-0.462505253823152
"TRINITY_DN2566_c18_g1_i7"	0.935424100393608	-0.738146107469158	0.189502298337399	-0.369944029698134	-0.226610304221496	0.338030140972856	-0.57051119607203
"TRINITY_DN2566_c18_g1_i5"	0.72284471040446	-0.532856541205664	-0.0810388167601577	-0.302315411304924	-0.430991499121097	0.125632407357329	-0.375166673987456
"TRINITY_DN2566_c18_g1_i6"	0.89404501004213	-0.659688745507966	0.15129210815357	-0.392335980820074	-0.351049606812793	0.340631142389627	-0.525402316306881
"TRINITY_DN2566_c1_g1_i10"	-0.734008731898235	0.864025258863619	-0.369044472114767	0.123840530405536	0.0850820763514833	-0.153883070590223	0.469301959940221
"TRINITY_DN2566_c25_g1_i6"	-0.511366679581943	0.750781402420728	-0.18208069748569	-0.088846272266094	0.192814399127776	-0.193519297447808	0.280232399579106
"TRINITY_DN2566_c8_g1_i7"	-0.5061775688273	0.502071749769606	-0.278675568954412	0.194035983461502	0.0422912974992198	-0.291093504253484	0.751122087550254
"TRINITY_DN2566_c8_g1_i9"	-0.465211045998035	0.483237095306323	-0.430958818220665	0.237492019056579	0.00330992553329393	-0.370701196957255	0.433041987131433
"TRINITY_DN2580_c0_g1_i1"	0.641266356143805	-0.468272437127281	0.0326932888373871	-0.184231907173776	-0.28187298243307	-0.0209787015351889	-0.337429966100604
"TRINITY_DN2525_c2_g1_i2"	0.801236739733431	-0.659066320514261	0.300473902499372	-0.251743192949535	-0.107867181956302	0.113108142952682	-0.432671060873348
"TRINITY_DN2525_c2_g1_i3"	0.282549761491666	-0.140242228789148	-0.187748722883567	-0.0735732052399739	-0.249456296649057	0.167167888088227	-0.0581259694252418
"TRINITY_DN48338_c0_g1_i7"	-0.734861734756428	0.708947690389688	-0.447938063125493	0.226219990242901	-0.065121393849537	-0.452940090150568	0.923188088247547
"TRINITY_DN48338_c0_g1_i8"	-0.673738358209908	0.593573236306252	-0.456303943944367	0.285834402710703	-0.0905512326210349	-0.401405911959234	0.960895109911264
"TRINITY_DN48334_c3_g1_i1"	-0.781399308914837	0.972186655255449	-0.390813615759966	0.0859269443078373	0.0526835961983717	-0.395367510892899	0.612787575939898
"TRINITY_DN65574_c0_g1_i8"	-0.553916853756655	0.288464205368057	-0.313618798912423	0.416797478870903	-0.122923318605911	-0.450871790935737	0.932781638107551
"TRINITY_DN65569_c0_g3_i3"	-0.616055019001176	0.890048075565956	-0.231302927644885	0.0558750555830802	0.222037514141205	-0.228327756755858	0.387760109769883
"TRINITY_DN65569_c0_g3_i6"	-0.754265818155876	0.97874336218069	-0.307207438115753	0.0423847724701805	0.171416604022042	-0.303443306582414	0.44906418424456
"TRINITY_DN65569_c1_g1_i1"	-0.760991017637716	0.964295297538575	-0.274758747813993	0.0535081635720961	0.189660911579665	-0.269072424668314	0.387564133111248
"TRINITY_DN65569_c4_g1_i1"	-0.735524656020719	0.901245981853716	-0.253795940222406	0.0404469521609596	0.212350400543032	-0.244757869101253	0.313461853578757
"TRINITY_DN65509_c0_g1_i16"	-0.653496157939462	0.89853655143306	-0.258619749021903	0.0875967119657234	0.212613105982127	-0.25658160474862	0.483972438336177
"TRINITY_DN65517_c0_g1_i2"	0.614866066909486	-0.435826283093441	-0.0463901060005006	-0.0730692443714909	-0.295476847428531	0.123282664509739	-0.234472671157247
"TRINITY_DN65596_c0_g1_i5"	0.251390770072374	-0.340910526526639	0.80255441761141	-0.143335081680035	0.475520395748138	0.186518420950839	-0.373931088214005
"TRINITY_DN65547_c3_g1_i8"	-0.752258780729777	0.98044152942266	-0.316184555094893	0.0490207961944525	0.168273992675762	-0.31341123595285	0.486217607766977
"TRINITY_DN91908_c0_g1_i5"	-0.473025881213282	0.409878715024795	-0.390370385093594	0.379805068336381	-0.13364258416613	-0.301364114026819	0.820573996061396
"TRINITY_DN91912_c2_g1_i1"	-0.651452047993317	0.572685014013961	-0.391112881856171	0.284541595430701	-0.0479648117917332	-0.399591901778587	0.917260327091384
"TRINITY_DN91932_c1_g1_i1"	-0.829231842278452	0.800179785843489	-0.521892197310228	0.392882674234222	-0.0865332727883658	-0.446631111666556	0.699770099530719
"TRINITY_DN39201_c0_g2_i7"	-0.720835185207395	0.963927227725079	-0.295950168394612	0.0198737288569408	0.124580259869328	-0.289388384499587	0.377701299279173
"TRINITY_DN39201_c0_g2_i6"	-0.704999537539222	0.95417549390373	-0.308887341857311	0.0289584920020917	0.190441745319832	-0.308797779634475	0.482185986272123
"TRINITY_DN14963_c4_g1_i1"	-0.668860081958583	0.942857560472147	-0.312309383807788	0.0370880595388943	0.151687665065185	-0.309079775037223	0.491010213659783
"TRINITY_DN14963_c2_g1_i1"	0.795910666132302	-0.537898267714348	0.384775153819943	-0.477565714863939	0.0518554788443045	0.173361917401118	-0.58777771743568
"TRINITY_DN14913_c1_g1_i1"	0.889654497125632	-0.612026103327408	0.105171194697979	-0.471642389237142	-0.248106242547368	0.237243746395206	-0.555223876908226
"TRINITY_DN14910_c4_g1_i1"	-0.0924965102890476	0.525395625270166	-0.254001804480678	-0.35921021694628	0.0654138411270971	0.180026256773937	0.0827835757247534
"TRINITY_DN14910_c4_g1_i4"	0.778493974151351	-0.378778426906746	0.0422476315108342	-0.398724167871776	-0.127999011372889	0.170233209028677	-0.404728096732021
"TRINITY_DN14910_c0_g1_i23"	0.545275318448783	-0.240238848569174	0.0993636073309214	-0.539373807591157	-0.0261123338940848	0.0792217790756935	-0.403465877550462
"TRINITY_DN14924_c0_g1_i14"	0.744533607907539	-0.611183632880741	0.382708183583316	-0.45535861735565	0.0544520965143626	0.34939613498906	-0.678092860044583
"TRINITY_DN14924_c0_g1_i10"	0.750943778372233	-0.750062789462872	0.446819350185491	-0.390894631926572	0.077122960037875	0.502951369954424	-0.693830369586254
"TRINITY_DN14924_c0_g1_i8"	0.709088557637439	-0.533637401955025	0.434807223781749	-0.59597097916441	0.150088213116456	0.363495833875412	-0.646474337332407
"TRINITY_DN14904_c0_g1_i7"	-0.737030179230483	0.950749352752207	-0.257604248116151	0.0490980267220309	0.239545114581732	-0.249665382256293	0.346206166766424
"TRINITY_DN14958_c1_g1_i6"	0.874967967677746	-0.81204154582326	0.306720428196888	-0.337365227399646	-0.242928728990236	0.177138924118516	-0.634979209202954
"TRINITY_DN14958_c1_g1_i1"	0.707306662531089	-0.726470749532352	0.340093152518277	-0.291948024289767	-0.00925508890043289	0.12675139837619	-0.530324450325832
"TRINITY_DN14958_c2_g1_i5"	-0.664096593909465	0.910313765205831	-0.431821496322503	0.0064166169999752	0.0168345067523577	-0.383571958599986	0.56876706501319
"TRINITY_DN14944_c0_g1_i16"	0.34974738895885	-0.139824452758915	0.24056151849212	-0.247183381073279	0.124222301279976	0.193610573614038	-0.304870802010494
"TRINITY_DN14944_c0_g1_i20"	0.768663920016898	-0.511024652232387	-0.0424077739858693	-0.296193175941185	-0.273260128834849	0.196369730812081	-0.403458806799067
"TRINITY_DN14944_c0_g1_i3"	0.81503660963901	-0.59049220085546	0.157221076867414	-0.290259123459788	-0.175154721630803	0.257098482029926	-0.412729775897329
"TRINITY_DN14944_c0_g1_i9"	0.557621850490558	-0.316590862401718	0.235086263913266	-0.259756942964657	-0.0991812284001561	-0.0514712823230561	-0.345866969784549
"TRINITY_DN14927_c1_g1_i1"	0.848051207617014	-0.62853139357744	0.254094888206559	-0.383846016956489	-0.124476838581187	0.0639485822476111	-0.507256215515919
"TRINITY_DN14921_c1_g1_i15"	0.497149801237691	-0.348228323320914	0.250283247610377	-0.319908910508676	-0.105247264578359	0.333178179494973	-0.192581389392422
"TRINITY_DN14921_c1_g1_i1"	-0.776135467117441	0.561031082056728	-0.374299954028974	0.39590120799154	0.0388512595142509	-0.384933791589584	0.875825171441468
"TRINITY_DN14914_c1_g2_i5"	0.83935085590884	-0.697471683120331	0.436678581331023	-0.33984938900614	-0.0609313962444562	0.344895857986386	-0.474798574459229
"TRINITY_DN14914_c1_g2_i6"	0.789969796024558	-0.606851622394583	0.373191161647054	-0.320058574937107	0.0470689116038896	0.259347543166474	-0.358371136389889
"TRINITY_DN14914_c1_g2_i3"	0.887074957836391	-0.772980615633846	0.535360207443105	-0.414111108983676	0.0726547551912675	0.35895301536849	-0.598843773052399
"TRINITY_DN14914_c1_g1_i5"	0.823641087737923	-0.552523518728652	0.54684254741183	-0.490789024127222	0.114270865799326	0.169636254049513	-0.478607038960635
"TRINITY_DN14914_c1_g1_i13"	0.806377255717306	-0.675336351892002	0.375117935863245	-0.241569313628557	-0.0117928407986272	0.113792832907859	-0.423683519223957
"TRINITY_DN14905_c0_g1_i12"	-0.288653033940625	0.542156961705681	0.220956434613732	-0.247768795658699	0.0433724491781815	-0.126936519621899	0.036091079569279
