"132"	"334"	"485"
"TRINITY_DN4712_c0_g3_i3"	0.653187	2.19186	1.13396
"TRINITY_DN4_c0_g1_i17"	6.60195	9.63919	7.61556
"TRINITY_DN11_c3_g1_i18"	16.5596	20.1694	18.9723
"TRINITY_DN11_c0_g2_i1"	0.671141	2.63961	1.93825
"TRINITY_DN5_c82_g1_i1"	7.33397	9.14579	7.75286
"TRINITY_DN2_c2_g1_i23"	0	0.579722	0.371811
"TRINITY_DN2029_c1_g1_i2"	3.10665	4.31678	3.90772
"TRINITY_DN2071_c0_g2_i1"	4.66495	5.31075	4.95729
"TRINITY_DN17096_c0_g1_i1"	334.741	505.38	374.733
"TRINITY_DN415_c0_g1_i2"	0	0.38587	0.16133
"TRINITY_DN467_c0_g1_i19"	0	0.205299	0.115816
"TRINITY_DN487_c0_g1_i3"	0.0802672	0.274264	0.134814
"TRINITY_DN474_c0_g1_i17"	6.4081	14.3923	8.49587
"TRINITY_DN495_c1_g1_i7"	0	0.468384	0.165094
"TRINITY_DN406_c0_g1_i12"	0	0.712389	0.30583
"TRINITY_DN455_c0_g1_i5"	0	0.177401	0.110444
"TRINITY_DN7851_c0_g1_i1"	5.29828	5.70113	5.37776
"TRINITY_DN7881_c0_g2_i2"	9.54566e-09	27.6975	14.9677
"TRINITY_DN1126_c0_g1_i1"	5.19577	6.09817	5.6696
"TRINITY_DN6024_c2_g1_i1"	4.98077	13.2244	7.15025
"TRINITY_DN882_c2_g1_i10"	12.3986	25.6319	19.6961
"TRINITY_DN882_c2_g1_i5"	66.8658	438.723	160.51
"TRINITY_DN5115_c1_g1_i2"	405.225	488.425	424.496
"TRINITY_DN39180_c0_g1_i1"	14.1413	32.3715	21.9632
"TRINITY_DN14742_c0_g1_i1"	0.239143	1.27515	0.514859
"TRINITY_DN13947_c0_g1_i4"	10.6658	14.7533	12.1662
"TRINITY_DN8202_c0_g1_i3"	45.7527	47.8262	46.4284
"TRINITY_DN36701_c0_g1_i1"	28.018	50.6161	37.273
"TRINITY_DN11243_c0_g1_i1"	0.666411	2.31419	1.4899
"TRINITY_DN27665_c0_g1_i1"	22.5204	30.9452	25.5494
"TRINITY_DN10500_c0_g1_i1"	11.6838	33.375	15.4593
"TRINITY_DN3653_c1_g1_i2"	0	1.11123	0.287639
"TRINITY_DN2704_c4_g1_i2"	0	2.2469	1.45243
"TRINITY_DN7696_c1_g1_i1"	0	0.799089	0.275496
"TRINITY_DN14298_c0_g1_i4"	43293.5	72197.5	61620.6
"TRINITY_DN14298_c0_g1_i6"	76394.9	123865	83940.3
"TRINITY_DN228_c0_g1_i1"	24.0524	41.7578	33.0743
"TRINITY_DN269_c0_g1_i4"	39.9777	72.0043	48.9471
"TRINITY_DN13436_c0_g1_i1"	2.57586	4.48344	3.29771
"TRINITY_DN12700_c0_g1_i1"	0.248205	0.745109	0.350236
"TRINITY_DN604_c0_g1_i1"	0.473106	0.755124	0.513499
"TRINITY_DN636_c0_g3_i1"	0.226625	1.19896	0.495737
"TRINITY_DN36222_c0_g1_i1"	12.5012	35.9291	23.3419
"TRINITY_DN11968_c0_g1_i7"	73.9181	96.8823	79.2759
"TRINITY_DN7904_c1_g1_i4"	3.31381	4.89001	3.84911
"TRINITY_DN7988_c0_g1_i4"	0	0.855255	0.580062
"TRINITY_DN35535_c0_g1_i1"	4.7225	7.3539	5.79519
"TRINITY_DN26375_c0_g1_i1"	11.082	30.7158	17.7294
"TRINITY_DN5284_c0_g1_i1"	17.5266	59.2881	40.5819
"TRINITY_DN24876_c0_g1_i1"	58.2516	88.2325	68.4292
"TRINITY_DN3482_c0_g1_i2"	0.397412	3.77447	2.44303
"TRINITY_DN3484_c0_g1_i4"	1.21232	1.87765	1.38178
"TRINITY_DN38536_c0_g1_i1"	23.4978	82.2888	39.9615
"TRINITY_DN6546_c0_g1_i1"	9.80032	39.3563	26.5896
"TRINITY_DN6574_c0_g1_i4"	1.12758	1.79298	1.54389
"TRINITY_DN28668_c0_g1_i1"	1.0096	3.38518	2.55705
"TRINITY_DN11455_c1_g1_i1"	0.697413	3.12589	1.34379
"TRINITY_DN11471_c0_g1_i1"	2.95327	5.12335	4.4062
"TRINITY_DN11600_c0_g2_i3"	9.77683e-06	7.3119	3.37631
"TRINITY_DN3724_c0_g1_i4"	5.74415	11.2546	6.69321
"TRINITY_DN40951_c0_g1_i1"	0	0.742607	0.354907
"TRINITY_DN14533_c0_g1_i4"	1.24278	2.73961	1.58717
"TRINITY_DN4116_c0_g1_i3"	3.83513	5.46052	4.3249
"TRINITY_DN13759_c0_g1_i1"	11.4982	42.2442	25.8126
"TRINITY_DN9998_c0_g1_i7"	0.882818	2.51336	1.34073
"TRINITY_DN1443_c9_g1_i1"	0	1.01683	0.262768
"TRINITY_DN1491_c2_g1_i2"	0.669093	1.52838	0.871225
"TRINITY_DN8102_c0_g1_i3"	8.40146	13.1903	11.3633
"TRINITY_DN8193_c0_g4_i1"	0	1.83111	0.387366
